"row","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"C1_11910W",344.354594212928,0.389981749061472,0.419811991166263,0.928943806436016,0.352918208988682,0.559457305048109
"C1_11920W",926.218432653461,-0.583703978476611,0.231532928267273,-2.52104088539322,0.0117008255821773,0.0440765849209365
"C1_11930W",2136.36820708949,-0.825629408942542,0.301113789387073,-2.74191829813951,0.00610815325696481,0.0254321290153626
"C1_11940C",258.975449620971,-0.339630978355723,0.434289822698094,-0.782037617749622,0.434192466289031,0.640063249462391
"C1_11950W",170.084125895658,-1.31209326883652,0.855369049924481,-1.53394990028265,0.125041978456323,0.275332817947096
"C1_11960C",482.693889999665,0.487669654427299,0.238957985707123,2.0408175645781,0.0412689640334428,0.120389716734502
"C1_11970C",279.328270595894,-0.5074734400794,0.74780264529376,-0.678619477041365,0.497378998609053,0.690327612024706
"C1_11980W",200.141965981385,0.576185969488088,0.411366980862584,1.40066168723581,0.161315264725181,0.331311171498354
"C1_11990W",634.084956013874,1.79666994185142,0.360355989547195,4.98581956167574,6.16997068857801e-07,6.99178534111851e-06
"C1_12000C",287.621596681556,1.34076891282049,0.455381656007502,2.94427519232,0.00323712023903629,0.0149757683785719
"C1_12010C",633.622802275122,0.0353979722543116,0.422809234795175,0.0837209061232064,0.933278334815999,0.968522984922344
"C1_12030W",5394.15345800482,0.708428164297492,0.160496025574324,4.41399194629544,1.01481735572247e-05,9.17341478133341e-05
"C1_12050W",8953.16792149316,-0.0975016895985634,0.177083871035285,-0.550596104707557,0.58191057972484,0.755713739642656
"C1_12060C",348.80295291203,0.0750771728762749,0.422721097518476,0.177604508781333,0.859033583347958,0.931212736505005
"C1_12070C",523.444542267641,0.292671090364145,0.552918435464435,0.529320549998138,0.596583102352669,0.767899977919861
"C1_12080W",808.941556678173,-0.538715879867215,0.384981016050518,-1.39933102518625,0.161713740098737,0.33175763926191
"C1_12100C",860.090058726654,-1.16874224544634,0.322343160619819,-3.62577026048582,0.000288101407112779,0.0018895051712313
"C1_12110C",113.05852009437,0.782774941114623,0.571292275737918,1.37018295950797,0.170629796272804,0.343887554204376
"C1_12120W",405.995730302788,-0.185423046184221,0.389128929388738,-0.476507995628832,0.633712512420833,0.795178988188333
"C1_12130C",625.00053809003,-1.37963802040964,0.546239098405656,-2.52570353245764,0.011546687557921,0.0437056438142794
"C1_12140W",364.947620079331,-1.31812299845147,0.406984063735111,-3.23875826083791,0.00120051277723631,0.00644967568298218
"C1_12150C",142.568975945482,-0.582062460479742,0.687779372428242,-0.846292406858233,0.397389642702618,0.60466596796611
"C1_12160W",665.080582556029,-1.04724866700161,0.563776704632541,-1.85755931097612,0.0632316212087223,0.16772248559997
"C1_12170C",633.891580206121,-1.31840204335825,0.591256039806621,-2.22983268600428,0.0257585525645825,0.0830316744251879
"C1_12180C",629.639682338185,-0.370732373957661,0.259146353777492,-1.43059073976391,0.152547542987933,0.318299656895094
"C1_12190W",539.467847739107,1.20165281128394,0.557817667135663,2.15420357238648,0.0312242108407466,0.097008627914496
"C1_12200W",1325.14427033483,-0.0121691567842904,0.271252254880865,-0.0448628778759283,0.964216606199169,0.982267741922268
"C1_12210W",939.748439680118,0.452632612906145,0.541590739952847,0.835746587811958,0.403297480302131,0.611285976762414
"C1_12220W",338.248773603583,1.00598469388585,0.516929894504482,1.94607567598729,0.0516456499478646,0.143428242604075
"C1_12230W",2888.37078432141,0.256018338978397,0.324555642126269,0.788827263334995,0.430212972606237,0.636631797911653
"C1_12240C",1006.85707883617,-0.203394531696211,0.249566783944873,-0.814990394479494,0.415077808377794,0.622446830789729
"C1_12250C",2073.32782815954,-1.31580194297302,0.223189592432886,-5.8954448934203,3.73673202875276e-09,5.58072805163727e-08
"C1_12260W",197.095468092369,-0.0235559999004089,0.610774131645297,-0.0385674485541062,0.96923525526491,0.985735929484816
"C1_12270W",51.2950751194347,-0.867027538626574,1.14878409629839,-0.754734977112156,0.450408015322761,NA
"C1_12280C",740.270735936071,0.956406544318529,0.472821753243812,2.02276341508626,0.0430975452612325,0.124534231732773
"C1_12290C",1142.09113921952,-0.62740848669276,0.337233603092757,-1.86045661208972,0.062820951551338,0.16709455027141
"C1_12310C",467.201856427624,0.529410923108562,0.568326687624593,0.931525713355665,0.351581689955236,0.558304815947407
"C1_12320C",2267.25706400456,0.0320080205494689,0.199814367756145,0.160188783764197,0.872732364560156,0.939392298398476
"C1_12340C",1606.43886433669,0.419275535802457,0.187120965479274,2.24066573581728,0.0250477351619313,0.0814351599021595
"C1_12350W",1874.27290166304,-0.0942110474412438,0.415513583909152,-0.226733977154023,0.820630605123639,0.913362860623637
"C1_12360C",1969.87858735384,0.869056083859169,0.220409795666951,3.94291043748505,8.04987231356009e-05,0.000596254693198467
"C1_12370W",219.652218843397,0.279240033802462,0.4101921590577,0.680754196871868,0.496027036626015,0.689993569551147
"C1_12380C",1673.0424157491,0.725329177467662,0.473171512700613,1.53290964903586,0.125298118109971,0.275786326444693
"C1_12390C",16474.6388422452,1.80785024783772,0.148055150002776,12.2106542582533,2.72687490627169e-34,4.83448531769974e-32
"C1_12400C",610.541322361459,-0.0517885215872705,0.273929267330877,-0.189058007900688,0.850047352740852,0.928245628981467
"C1_12410C",3166.7623509229,-0.319959688420212,0.172706738542372,-1.8526184393304,0.063937067616114,0.169022666483003
"C1_12420C",112.32618282793,-0.14454581213,0.943495927159847,-0.15320237000399,0.878238688744267,0.943102741957502
"C1_12430W",1177.2119427869,0.229831785603808,0.321156199137163,0.715638640080084,0.474214507901441,0.672242180919866
"C1_12440W",107.579082157396,0.408212162036691,1.02807225825838,0.397065633040453,0.691319062032607,0.837975991503724
"C1_12450C",7240.55768401026,-0.00458332850284543,0.182176584730304,-0.0251587135066268,0.979928368371954,0.990379976567168
"C1_12460C",49.4827240023406,0.363263448206597,1.0395969438808,0.349427199016707,0.726768616798353,NA
"C1_12470W",22.3748907376634,-0.734475166817338,1.35582045692414,-0.541720080314761,0.588011354443117,NA
"C1_12480W",21.3743946674795,-0.239452811688366,1.21579053817571,-0.196952356651552,0.843864821319568,NA
"C1_12490W",6663.01862759246,0.121970543282718,0.168041006402781,0.725837971895765,0.467938105680738,0.66886549514209
"C1_12510W",3042.19948990306,-0.220402335744707,0.211076644536391,-1.04418153997473,0.296401406013967,0.49929579293358
"C1_12520W",704.643970901516,0.238095814403523,0.259535948202724,0.917390504291704,0.358938046835537,0.56557439948627
"C1_12530C",420.652696770242,0.210340100528886,0.440564166075559,0.47743351984921,0.633053449921519,0.794908050371882
"C1_12540W",407.37993775618,0.0599869398045049,0.444323590336953,0.135007325987382,0.892606082065147,0.948319151780548
"C1_12550C",939.10519537725,1.47530178614514,0.331999250795913,4.44369010655399,8.8428948905327e-06,8.10009171972795e-05
"C1_12570C",685.056185811315,0.205895415013661,0.354078030172984,0.581497290055167,0.560905344125253,0.739797401322868
"C1_12580W",942.019273953172,0.240320256013358,0.365798525593536,0.656974370313332,0.511197396402737,0.701448542374296
"C1_12590W",2120.03794753986,0.308941014235747,0.293551038155801,1.05242691756988,0.292603724314677,0.494831805676796
"C1_12600C",651.195037361629,-0.343348303390899,0.817904129181171,-0.41979040225,0.674638576903759,0.826530008618605
"C1_12610W",1213.09761807544,1.18058062292995,0.28114485038918,4.19918992396874,2.67871573937265e-05,0.000220392540472935
"C1_12620W",5751.62604487445,0.195914951460689,0.156583764957183,1.2511830425987,0.210867703521937,0.400182630717047
"C1_12630C",445.743183518376,0.296655613115555,0.429324014157414,0.690983041556078,0.489576198291634,0.685215211640867
"C1_12640W",169.605787707048,0.218217650162889,0.542162845078338,0.402494660310702,0.687320017320272,0.835824485206804
"C1_12650C",893.112027495931,-0.346654361949205,0.306304073674112,-1.13173278367177,0.257746794239255,0.455930602233327
"C1_12660W",1057.64600555018,-0.418516106088848,0.375916358704882,-1.11332240908784,0.265569985488803,0.464388367879879
"C1_12670C",529.729237104218,-0.39931991320212,0.498780164491923,-0.80059300996639,0.423367298716639,0.630747268567809
"C1_12680W",1272.45878012596,0.414700587416316,0.389978620912103,1.0633931327989,0.287603705689204,0.488257846694558
"C1_12690C",125.760147392651,-0.470313773092853,0.454862600050482,-1.03396887992254,0.301150711908414,0.504660228347925
"C1_12700W",268.116877061905,-2.05286903249943,0.455704092896643,-4.50482904257134,6.64263973203862e-06,6.2300252503898e-05
"C1_12710C",501.255243270897,-0.205430962041151,0.25776585949915,-0.796967303739573,0.425470020662507,0.632166324293361
"C1_12720C",29.5456116515088,0.69165377172978,1.24787719356311,0.554264294032714,0.579397982764949,NA
"C1_12730W",942.558407288435,0.220706364935344,0.278963583036299,0.791165508175399,0.428847416162455,0.635466540638677
"C1_12740W",1548.83317324515,-0.394162535895625,0.35111014286611,-1.12261791322255,0.26159980418081,0.459934161385325
"C1_12750C",400.539549062727,0.427609921266823,0.338151905587631,1.26454979020075,0.206032761576854,0.394549148998742
"C1_12760W",961.008527962209,0.33475951017899,0.297119004156112,1.12668494945245,0.259875708027577,0.458152375513932
"C1_12770W",7950.88419347636,0.798920123344149,0.234194996848981,3.41134581905406,0.000646430484436645,0.00377553872737917
"C1_12780W",1498.74689990588,-0.0243504026726086,0.201340627698193,-0.120941326899554,0.903737508267703,0.953896935939946
"C1_12790C",747.897113727707,0.426524488308982,0.452137577469001,0.943351116039951,0.345501338266451,0.55215916112603
"C1_12800W",55.0272275758286,0.483882311304126,0.999422419783357,0.484161953670218,0.628270935844477,NA
"C1_12810W",626.991483117208,0.00990019025007043,0.390553984558069,0.0253490954938611,0.979776513954949,0.990379976567168
"C1_12820C",1226.68056134235,0.768389279475446,0.317020191820201,2.42378655776992,0.0153596300087041,0.0547448291360815
"C1_12830C",2679.21357841882,-0.336284949791074,0.284451508613616,-1.18222241615131,0.237117460416837,0.433532123237171
"C1_12840W",193.808298659435,-0.655992455462601,0.911173815603614,-0.719942171547186,0.471560601423909,0.670588287369488
