"row","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"C2_02740C",2101.44951288664,1.29485713215328,0.193646225365247,6.68671506357006,2.28235643445799e-11,4.59480987684289e-10
"C2_02910W",356.028053144675,-4.45776698000204,0.747944348798476,-5.96002494993532,2.52199424640073e-09,3.88259954571944e-08
"C2_02920W",1019.86435252613,-1.19845834187625,0.28975096840035,-4.13616682109008,3.53155497008064e-05,0.00028293624075165
"C2_02940W",745.545920744807,1.414654158128,0.493072606970334,2.86905850807711,0.00411695635394932,0.0183659026958648
"C2_02970C",9144.77435100706,1.0103340996279,0.197429391518589,5.11744523880971,3.09701939222085e-07,3.65920259636257e-06
"C2_02980C",5066.08914095874,-1.53209738218484,0.246969323676676,-6.20359386897218,5.51880968676203e-10,9.33273170413666e-09
"C2_03020C",6157.85270617848,-2.26013589812484,0.150672780854528,-15.0002932534109,7.30956564992113e-51,3.65212480108787e-48
"C2_03040W",497.682417955698,-1.41356913609409,0.478045635316207,-2.95697530040009,0.00310673003210087,0.0144455061391086
"C2_03090C",1129.78804537342,1.51402534773345,0.280319106521705,5.40107795904458,6.62416282432172e-08,8.56621150175816e-07
"C2_03100W",2428.03683442263,1.11237917185832,0.170497879379901,6.52429916374347,6.83202256543382e-11,1.31289496572113e-09
"C2_03110W",305.861769824242,1.88657110121362,0.541863359327198,3.48163622570102,0.000498360216870352,0.00301650633471306
"C2_03220C",2939.91758201422,-1.79764941667675,0.263632507364593,-6.81876994095676,9.18233082454865e-12,1.94100346968151e-10
"C2_03270W",91928.5307931539,1.64621991775782,0.16623997659481,9.9026717368367,4.05300127670353e-23,2.5028421367149e-21
"C2_03290W",623.833303368472,-1.26639273385315,0.350563958755985,-3.61244418378629,0.000303324410549457,0.00197989425223256
"C2_03320W",1264.30408885151,-1.39065652119236,0.406487116953192,-3.42115767804888,0.000623551689851306,0.00364966995465685
"C2_03400C",911.628625275923,-1.75483493840107,0.706552679908707,-2.48365760728246,0.0130040774976336,0.0480958344057833
"C2_03440W",1165.98227075391,-1.03418325448148,0.246623600435416,-4.19336694726546,2.74844310175369e-05,0.000225791379480393
"C2_03500W",2165.12081131302,-1.23996434340066,0.354353165407013,-3.49923315056724,0.000466598388165279,0.00285889045859127
"C2_03570C",414.730665057228,-1.18890916581713,0.31743984837418,-3.74530536070477,0.000180174490492,0.00123471196975565
"C2_03810C",22682.0181222868,1.67079837863522,0.141429053044324,11.8136856796431,3.31695472198795e-32,4.55749578801145e-30
"C2_03820C",26792.2624418064,1.79960816466911,0.148754805354149,12.0978153302993,1.08459246113169e-33,1.86278755199369e-31
"C2_03960W",1667.97937580504,1.60397093315086,0.532204457948717,3.01382468559746,0.00257976832721897,0.0124460157725669
"C2_03970W",1790.4333011937,1.53159931211377,0.284466290044419,5.38411532654577,7.2801817053061e-08,9.37046338462818e-07
"C2_03980C",14927.1494366191,1.39508181195251,0.319524951356564,4.36611227395419,1.26477486797857e-05,0.000111397478756574
"C2_04340C",223.012439692415,1.98355868086689,0.503187302999042,3.94198873668851,8.08087722513923e-05,0.000597745642387149
"C2_04460W",3862.09014164645,1.55430533528748,0.336650505591712,4.61697014996476,3.89383252680436e-06,3.79441552611999e-05
"C2_04550C",5481.90728346297,-1.37223498229482,0.16942778164179,-8.09923242220122,5.5307030418005e-16,1.74693930561699e-14
"C2_04600C",29442.3910828648,1.33754336018492,0.178538408606448,7.49162810750296,6.80244418841464e-14,1.78881498849411e-12
"C2_04750W",1141.39357552867,-1.81756114383386,0.308944931693276,-5.8831233575256,4.02595630022988e-09,5.94802575969447e-08
"C2_04940C",666.404347495168,-1.52723870646598,0.340566004939402,-4.48441325415826,7.31148420570879e-06,6.83399952288699e-05
"C2_05130W",366.430652048955,-2.22523853206148,0.585991111675039,-3.79739297700386,0.000146225875874484,0.00102638239311132
"C2_05230C",1111.87889017044,1.01383770343275,0.221168998347124,4.58399554643518,4.56173956421222e-06,4.40620749471184e-05
"C2_05370C",651.068840617863,1.26213236558563,0.480654774095103,2.62586045870815,0.00864302417411797,0.0341005462031245
"C2_05410W",6504.18527666007,1.57409015659109,0.223207017218715,7.05215353981762,1.76169648777079e-12,4.00094375900342e-11
"C2_05460W",131928.209676233,1.4651223540279,0.169016881504337,8.66849714056698,4.37861173795591e-18,1.62600338593282e-16
"C2_05580W",3528.34748246006,-1.19728518312505,0.197846150450516,-6.05159706367148,1.43416828989075e-09,2.29133398873243e-08
"C2_05610C",37749.9130169523,1.51609832046462,0.126991798265368,11.9385530496742,7.45080613881246e-33,1.13748973719203e-30
"C2_05660W",20662.8623237471,-1.73708341568299,0.241725553752988,-7.1861803136381,6.66290386621575e-13,1.5582689212222e-11
"C2_05710C",17568.5777638708,2.10236404685425,0.1912896749662,10.9904732036673,4.24693583388938e-28,3.82641956443542e-26
"C2_05860C",256.155425778079,-1.18549128263523,0.461369813199529,-2.5695033544003,0.0101844405816689,0.0394736850753543
"C2_05950C",390.538270883166,-1.78991855541692,0.526165877144663,-3.40181420568406,0.000669401296674882,0.00388840959384238
"C2_06010W",1952.94283706957,-1.17234032185263,0.175089139701377,-6.69567697832153,2.14675459274976e-11,4.35371337334047e-10
"C2_06070W",836.932064250447,-1.33883250739798,0.328603234465251,-4.07431323546377,4.61503317663885e-05,0.000359776203387335
"C2_06210C",4221.63544032384,1.80814091630711,0.185797104009737,9.73180354959862,2.2064562506934e-22,1.23741668916438e-20
"C2_06250C",1167.00109995105,1.20633738674325,0.337905623187804,3.57004235491156,0.000356923512486011,0.00228364566312353
"C2_06390C",10093.8876927287,1.42006465632618,0.128384708639251,11.0610108585161,1.93899803192642e-28,1.83736779025304e-26
"C2_06440C",222.056765381639,3.17247472176672,0.623683793228621,5.08667173367419,3.64401755547052e-07,4.27938471898846e-06
"C2_06460W",2893.55995223858,-1.017798228578,0.318271387092333,-3.19789421812752,0.00138435051369438,0.00727379581574028
"C2_06470W",4981.66344195364,-2.74359155163688,0.257262111399517,-10.6645768267687,1.4907611280375e-26,1.17046045138487e-24
"C2_06490W",801.634562312813,-1.03528872551864,0.260748022561838,-3.97045667057021,7.17350016831481e-05,0.000537865715212253
"C2_06570C",6667.72678918411,1.76749673080612,0.221064384517672,7.99539344459543,1.29160740048993e-15,3.98801925454642e-14
"C2_06630C",1555.01421951643,-1.0743717737965,0.315761966227774,-3.40247366277642,0.000667787912292474,0.00388376969942798
"C2_06640C",9626.55050121709,1.21783086243965,0.183626641268668,6.63210334854305,3.30936726105169e-11,6.56616695550184e-10
"C2_06720W",1719.30944600761,-1.21884560353823,0.268731840775061,-4.53554591827639,5.74546757496156e-06,5.45372880690652e-05
"C2_06760C",429.739402486201,1.27955735216482,0.363996677849283,3.51529953439475,0.00043925824694037,0.00271180830946848
"C2_06800C",479.09145934525,1.44642415729678,0.327687871765518,4.4140301851995,1.01463802338876e-05,9.17341478133341e-05
"C2_06810C",18084.1874009708,1.84843023819693,0.166266018208433,11.1173062187591,1.03345335046025e-28,1.05182585446843e-26
"C2_06870C",2605.41527008519,1.12907353414445,0.45711890260864,2.46997778411956,0.0135121443300922,0.0494755131500244
"C2_06920C",763.731621850963,1.5038668502099,0.369782201423994,4.06689895949199,4.76428875104478e-05,0.000369316374834162
"C2_06940C",5241.87744587257,-2.28237815294328,0.137351093753333,-16.6171094133563,5.23988549330883e-62,3.59980133390317e-59
"C2_06970W",173.14495241934,3.364882069566,0.576553664825154,5.83619925577342,5.34050246838754e-09,7.80622382081328e-08
"C2_07060W",1063.84716250473,2.07611426712021,0.331613728836662,6.2606402768771,3.83400011648733e-10,6.6682483038653e-09
"C2_07120W",1121.90300459151,1.16604804237569,0.325275262905233,3.58480393486119,0.000337331524276651,0.00218114594991114
"C2_07200W",504.432566507828,1.10537568253877,0.228631151038697,4.83475535821311,1.33309478120246e-06,1.42265804223082e-05
"C2_07220W",3691.59191844807,-1.05163212568894,0.3254896129067,-3.23092376527045,0.00123390845330157,0.0066097084399078
"C2_07260C",1711.41908891194,1.04796832141466,0.26843514178155,3.90399079069718,9.46193827009739e-05,0.000688778976588811
"C2_07300C",529.51973351459,1.79617809549665,0.509490578639112,3.52543927366503,0.000422781095717648,0.00262514822966395
