Geneid	Fluconazole-rna1	Fluconazole-rna2	Fluconazole-rna3	Fluconazole-rna4	Nodrug-rna1	Nodrug-rna2	Nodrug-rna3	Nodrug-rna4	Fluconazole-ribo1	Fluconazole-ribo2	Fluconazole-ribo3	Fluconazole-ribo4	Nodrug-ribo1	Nodrug-ribo2	Nodrug-ribo3	Nodrug-ribo4	Length
C1_00110W	273.5233400982642	273.8903017433051	189.62847752120152	176.93742079159105	146.3458688148383	171.2676548324673	174.27405805207036	117.75989554156942	106.74218925427857	212.62019359211067	212.51461988375544	172.33831011290687	216.1903826761359	451.26904185106855	360.6547017168586	281.3957646046135	162.60826451263787
C1_00120C	176.5003580947611	111.67018371065075	72.7150590836175	87.42627614824202	69.8075402859754	76.65232157370478	52.9519969749815	24.85835241698855	100.00425994126809	79.06057451362776	72.59122376816157	75.88817864693705	33.54258419129382	65.02318580859333	201.61011979189172	33.068003783969345	67.67857786345517
C1_00130C	57.54291888252763	47.4341613355	43.12435459865209	33.03105850899854	20.34488429539882	26.818485533835304	27.877160326089676	28.548727160342743	28.45497265424894	35.214491216180306	9.348269669326788	35.890982611043576	25.20161131745632	33.40614854738334	64.33354009956086	20.918181158360902	209.32445100245647
C1_00140W	72.71580898456405	80.94602145560036	59.52082914895803	69.07013243309751	54.16575730489359	70.76613519065609	64.24749283372032	69.33625189145114	66.45317598211038	57.66551801854539	57.669404660880645	53.10480099296835	79.27802984581407	99.68380530916552	37.518163584074415	73.12930057245264	360.2536688926397
C1_00150C	90.97717383588629	101.66185958847015	75.85537507278174	84.86527324372801	49.677049321153326	49.553751018924075	28.119160517049355	29.604929584114497	122.36345659685476	114.91863624781499	103.60784986994709	92.3250619913621	93.94745044263907	114.19717605894544	72.22707531167084	88.00826914830702	203.43501723557765
C1_00160C	216.72259015602162	213.56993527363653	261.657113125356	215.8126520198386	282.30044156493005	245.54832297182205	283.01389155080267	278.94869215702636	265.8700429788567	226.1006778555562	224.10792668356126	206.1215810786665	421.0363907765876	486.51373961985314	569.2106665124496	379.0223878379083	131.76360292000123
C1_00170W	10.980725933398716	11.023535014485015	15.951530084973303	4.625451064665773	66.72620272803029	67.34162971834547	65.43917436348738	90.76082574006006	10.822495998937493	20.317230237152593	7.949582179019475	9.544089245524637	111.36809923146103	128.9193301019881	112.14167971436925	114.99994173604841	179.3781776115471
C1_00180W	1510.756664539952	1854.5879008376485	2095.256345465469	1733.1429445097622	3798.736381551625	3547.3318817846166	4030.2841911734295	2185.986321480816	1471.925360572326	1386.1553740157658	1447.6815774857805	1182.5799143764762	3315.50828951363	3153.84776288841	4619.609744802192	2839.2427442827393	62.58771138700058
C1_00190C	116.85759251549027	202.19346202192878	257.713926719303	233.06931164484482	561.583815327183	461.83151746115556	397.35618003009563	445.3344083634761	246.91393334354626	42.185313183468324	28.610808779298292	130.46111241059617	66.85713427784206	24.71620874366714	391.39541439649963	136.08364230208494	93.13291024572814
C1_00200C	12.864489414042593	19.126741006263206	13.922155664414875	19.03720266413973	25.999193015532885	19.219056136626858	20.741662000687136	0.9072977464856931	10.450401197282693	1.888762139543327	0.20207943155799804	11.29441358277399	16.370118331232764	1.1266475844167205	0.38420060941504236	3.778245123952008	51.507590232364116
C1_00210C	229.09912846431504	184.29747435979428	209.3723582030461	181.75871159464813	242.26919170377582	264.33967826131993	266.0556998394733	297.10861636775144	275.30517943911053	346.5145300419845	290.0345827126025	235.00711168209625	499.1995027042178	586.548852443887	333.5213822163555	521.3140946123502	128.36969193569817
C1_00220W	1977.5735559804166	2318.195951832894	1929.7583371064645	1696.1061083273873	650.0531264877878	741.0802686021241	661.1926540805579	864.5962170623826	1732.408014962806	3041.3104403361763	3351.5716497560147	1806.117261455485	786.1341671427152	1147.8539994330806	1048.5078076023117	1187.4604377744224	173.28910202206222
C1_00230C	30.32999949702815	36.962370896861316	37.23921849934642	20.20742771735596	33.05692273220279	27.001685032369767	37.52795040859348	78.33567476298506	25.29706387604398	19.559275087895394	34.450266604986616	15.462573036378895	23.39656544818592	10.711336794359852	2.755177080277676	12.77753333611944	158.01650259269843
C1_00270W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2703367432595312	0.5349493333357247	0.21258509007936185	0.33947385517468354	5.519603922551626	0.1975365795307604	0.0	0.993666913332944	97.92431398827364
C1_00280C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.777076646787997
C1_00290W	0.0	0.0	0.0	0.20947840589539088	0.0	0.0	0.0	0.0	0.26467100313133746	1.234524862280968	0.0	0.7478080507328544	6.268551376952943	1.692220174198767	1.4838885812736666	0.24321038971547354	200.04110625127458
C1_00310W	12.629521570863732	14.655020605106124	10.728542895516838	11.247188431800595	34.75675195321004	31.101805898519807	19.150112803343	27.6347771950434	13.42636155938567	19.11180449470909	17.75256941751445	8.952254084042057	17.75799023276408	56.95425638212698	15.45477935292122	38.214105588358684	222.8002740283657
C1_00320W	69.94811946939913	56.33630931551738	61.92699431975591	58.753321612480335	42.019399700848496	44.6604454430964	33.21796355952304	35.57508647959207	62.144525320705434	61.51329476950575	58.04083981017731	46.075415410752356	13.18973045031279	48.549362895153855	9.531130502796245	34.10713907567574	93.43237297963722
C1_00330C	135.5497174233823	93.23625178076138	122.68404346402787	75.97643077957747	67.34034727460086	96.65329458441694	128.57681876869614	62.89237019081685	3.4519569542528594	49.89469707322813	37.354159915634284	65.3043376867489	54.79083095113403	45.56706070623959	9.087746842734076	48.408364733283236	58.79451675748539
C1_00340W	34.378372523734356	48.66477531971448	40.25854167004766	21.558490414827947	21.503640306175065	40.81816753871561	33.388570684193084	65.69421037941248	28.51616614382797	44.207719866004076	41.440103095031624	34.591509780738505	66.79333244271132	145.90013531255602	24.940816335059072	104.71101663845575	77.3612062598492
C1_00350C	105.81572803564393	118.47780750603347	95.59324448220991	54.04542872101085	110.18737844013732	56.8151601898419	68.95545329721351	4.146676676677876	98.72228416798887	176.27518639599757	139.23877862584263	65.30856976400261	128.18106781148603	94.57093316379395	7.518368811786578	23.34819741268546	100.02055312563729
C1_00360W	17.427044529997204	21.921482453391214	22.793812256815404	10.26790976405005	4.411774078476074	8.799413802763373	15.5581554406083	0.04363960078175034	48.71564878366554	25.32520923501254	18.89510496957066	10.306107274380407	18.735536106508125	10.259970395896339	0.960931278134267	8.54120066611522	133.8598420573649
C1_00370W	64.81362984877302	50.74690645704302	62.43770270857735	55.97263005524844	57.323977305557115	49.85670581955021	54.04674922075089	0.0	113.47816186738918	30.306749617156754	79.86867065151854	61.40865354670551	97.54197076580701	34.70234368171502	22.847674538617945	26.78936569270227	28.149496987454807
C1_00380C	47.98902063722439	56.2612761821636	51.066695203532916	65.04453943216292	45.46983766868932	39.82775711740329	54.45651542399318	23.901447580605897	42.59580011596831	52.419104600985264	49.852666975294255	55.15664130778753	49.697159723199505	34.641710582678826	69.05993932939722	36.49860449214464	239.27072439336584
C1_00390W	37.665952699003704	22.69779377563805	17.421219602744348	32.73017629993303	16.84157022804428	8.813796423393812	10.42744488686763	21.54125820339424	31.475011585073574	15.460772108177222	15.040551252000045	30.670674964428695	17.179523983152166	9.677783598221184	7.1925875545190925	6.085261131629519	339.7903820755183
C1_00400W	575.486912288757	507.92469179935904	494.03961817504313	465.0191531156341	180.89128177818628	148.71821280266155	139.83141481601552	142.99241339212904	402.58376233662807	546.7453920805564	552.5025950250061	456.31583941741076	153.49816407577413	215.77913890575797	64.60384828355885	156.25149444262388	122.67989999142537
C1_00410C	53.91614246459675	70.89473484461668	52.789074921336024	65.82064468289357	36.357127699267096	32.21200103759079	25.401972133752917	15.37548702316899	236.09502424042324	124.19447166847972	69.10544636364028	85.92643726590633	170.00213451906632	179.52385245124697	106.79182146755701	61.95876455507243	211.6203319624262
C1_00420W	148.38745344155117	115.80935814564127	136.51453872684198	134.66847708814998	124.69971711879431	119.28668660503789	137.56663383081843	354.0939352900276	258.86720256715	182.16427758887403	205.95211797770654	241.2351882610879	327.57778312418634	321.42975322815903	31.660423950781077	314.50225195213045	100.32001585954639
C1_00430W	42.650235683227656	41.75758958297888	33.152732632775965	36.16474830427792	35.376273121940876	24.809546208527983	22.50324858695829	13.312142273605964	54.75232350813816	43.77432045965514	43.15351644858465	42.65930535655852	59.6352179748495	68.14061015345587	7.813809691481604	47.33975203870611	177.28193847418345
C1_00440W	120.94912696601928	86.92188568810266	120.3459441099849	88.03462202864318	115.68645324911901	99.93814713690004	90.09890439674174	54.54356938096517	1.7165070882692564	59.68431937890758	0.0	53.348481133835094	0.0	25.398793116656556	1.9247331500792413	26.025872965475237	10.281553864212217
C1_00450C	131.32047080936997	188.5134753241669	202.21939173689412	180.05387434329592	112.12410609054227	115.38722467217305	157.28527292279074	47.37024187039364	177.38104556509654	109.8433649413583	158.39628463419132	147.47573994636642	59.19916642253951	58.82255167417233	192.12554784874425	61.804841557840426	75.96371350160676
C1_00460W	200.67874275358648	234.1130493701825	125.1668917746271	188.4065451992315	130.4050335543574	152.17016639325297	141.94559141053796	189.84302860717287	176.096780900387	61.84472415942766	63.891405633918126	149.72823050800739	21.83127798672462	30.58384981146079	9.991254044310546	32.32053189587593	37.63248356124277
C1_00470C	56.426075847461945	68.5916997957608	74.56705910295179	60.31891800687138	41.747698710553585	45.85607428162811	32.24558245202936	72.46925882851593	28.471880403023913	48.24157298063429	54.847168552855585	64.08629155909108	37.73128193355764	37.487467700801595	18.740480772547375	28.960593279610528	147.83476963978924
C1_00480C	61.09932908318949	70.72356746312438	67.24260558077391	54.31041255663803	45.98955315178229	67.76195393552374	51.97397449912112	75.78135692843988	76.61343303975114	65.00370823786635	59.74104853244787	47.76705754903411	55.919408408675395	69.37053684219511	66.2026548281498	73.25673818513492	247.0567554750023
C1_00490C	599.2313312825752	516.8766942041885	666.8814932046375	555.0801349717265	393.1974229422089	520.6393271450158	543.6286640499518	956.3334683448315	472.73342772574813	485.6899628459212	491.63083956054635	633.8510619184418	313.46218773321493	1147.939463375346	337.25309588488085	866.2660060561059	51.108306587151986
C1_00500C	439.3296946367472	397.92885307736157	368.9146021266852	365.2100550764452	262.828195166931	306.9819247029087	268.38897638884356	308.75080513738726	457.8631747731815	476.2478951869802	437.87132460509287	377.016633087061	238.46301525829617	422.5141783305468	340.36363167569	451.57524397387624	110.70139063506163
C1_00510W	103.24059815018789	76.97561057957859	104.07948790168454	81.07550656487501	66.3246117928339	61.878430989026164	58.77520286301348	98.24384962173718	7.500615822073539	41.95253304261178	33.59907348704314	57.522301696372054	28.00345960997829	19.084727263301417	15.118876102617396	29.046690543837105	98.82270219000091
C1_00520W	61.1420615104476	61.31815044362296	57.028936221581965	46.84404661276157	37.78903313461774	55.2233323771497	43.123996564692604	0.8372060750833649	59.18634312083779	54.376894558183	45.64740189596804	48.11932624400975	43.379822759555964	47.82207987073548	134.7175527433861	48.809089369508776	69.77481700081883
C1_00530C	47.347876805621866	49.41064480073329	47.08563875862458	44.948675264457414	29.562449072160256	27.65200256157877	33.818326582884495	70.2776859433636	47.02699874900509	55.874431440430364	36.09147770850746	45.9818486294115	29.00894500370564	24.386960918672536	21.182202447749425	33.83149852243031	265.323982243457
C1_00540C	28.522445765417896	35.01847264121608	35.16903153241728	22.146220655265328	32.49918393127944	22.437835098150842	22.217082785963505	26.7595760083891	36.51058981503909	32.492129575850235	39.53778323720269	23.694538705389927	17.007659732619338	21.18586242904917	13.46018915952379	23.999642508608815	230.08720055348698
C1_00550W	30.750777049754713	27.898154184296164	19.18332715671019	18.034722601255666	23.90550433892212	12.024842016295205	13.829552962997878	12.400613757120134	19.41637747016134	25.279933050911268	30.41926026628349	20.542109879347592	15.193731203935288	9.468854299219773	11.940888026144727	12.615171128667045	206.32982366336554
C1_00560W	32.636684455400335	59.73521991354947	27.486189483453128	39.97055388846331	42.14456236986848	36.665305490880314	45.27084142649035	63.54228326501534	73.73969992687395	60.92804297056939	57.72869147270215	34.89606369195404	61.29547480765475	61.4766595279005	13.412785631657815	48.860004084374424	120.98294449927384
C1_00570C	39.373613486436824	39.29036138987083	34.492144778056335	34.52959431577298	20.219695585680608	13.866620224150479	13.438682507782897	75.99449251515168	12.415146942055323	17.105677656414496	18.96635411715694	18.024832227000413	26.409072494986127	15.518267009825156	0.9972208976768705	10.002846949891453	248.0549645880326
C1_00580W	57.29117648073265	49.0343092444553	41.391665127041804	56.790778377628584	37.883366320644356	30.43393258017456	15.295811177313585	67.84154268707286	44.5565095997312	30.68301125820168	6.622175565612299	40.78870767041662	23.58028211235886	24.418269218709167	4.196771979457055	12.283105367686717	99.02234401260698
C1_00590W	703.5025662856269	573.0702315600339	556.2129345683398	606.2393495873256	503.03441963467463	554.2402701862115	598.4992086303369	462.0760288062382	649.9202554147042	887.4044662711256	955.5407200400896	762.2682485237045	464.02849870438945	735.590286551257	621.224314678491	528.5792812136712	135.25733481560732
C1_00600W	43.62107119669937	42.00678003446162	33.07490156089478	33.04632732164604	17.248625373355583	20.216673212435325	16.058279141457717	26.35128143601936	17.919198755271243	24.75903510081929	23.330996805808873	27.960559609879436	15.766321330297156	17.31026153321563	2.89474575545523	16.01271720237079	464.8659839382164
C1_00610W	250.5885621364484	207.8114261699627	209.1244961718107	213.99854059542298	113.14490872954106	100.76325024319817	77.81387146131704	96.74224061512709	183.15611103081602	172.93967375708482	124.64685235872281	196.3963385811628	150.73280957394837	115.02564783645968	158.64153462129528	113.55575856760369	181.8737003941229
C1_00620W	123.03183983986887	94.95046815595788	91.42251654540308	78.065590850199	66.5426102302607	61.36129827836499	55.886061445842294	77.27352455089391	90.01883536206773	124.31333127217322	119.97227664244295	84.86518301887519	68.08350020098278	88.71060328978045	82.5863246903533	64.95276129162256	98.12395581087969
C1_00630W	41.07464856342273	39.01963839942502	40.61714465062749	43.88763038422889	7.220061047403596	8.499566756625327	15.330988232239765	0.7758426752619138	22.18374099162375	28.39747272739967	15.601450659148167	38.39550565533606	15.075104599609892	11.285680064356127	1.3141407208400882	14.307956676784167	210.82176467200196
C1_00640C	81.45051450708678	76.2391766704826	82.17359314838767	55.72002198611549	95.43964252516808	82.07292233768231	81.640289220372	44.21718800150329	54.42591406149323	63.55475810764752	70.04370696963076	56.400476585153896	61.169745289306604	74.15321436132967	145.2951795393488	61.416227062967614	420.2460365857615
C1_00650C	184.0441395956135	145.79940696587354	121.38579961784768	105.16148052315572	98.68634926226773	119.68932630045721	87.279771534222	96.70748703636008	108.11700706531347	97.49467447785518	123.39770958724633	107.58051622137397	84.43986737378029	64.9218988690343	143.43253350198808	70.30147620728582	108.30568876378888
C1_00660C	72.98853106233568	68.74114285763366	74.8120228827146	55.89799988184145	55.62513888534019	42.84827745863057	31.611343099781408	42.186925750927436	99.47959613161532	40.51675682151445	62.00766941470858	51.95172090051286	22.140235254139085	42.718470543004116	82.99962605315044	42.240780485783446	112.29852521591013
C1_00670C	13.986049641479754	13.364284952460046	9.788904544831308	12.95636250129154	26.696873826719774	16.581521845243042	16.7529272869854	70.153077723544	7.995309332201537	2.71988875218385	7.352923946030621	8.763785577009592	14.498310060113074	2.3269849444110293	3.1403540869713935	8.592273849845892	195.3495234200321
C1_00680W	14.280731104863582	12.731850483051867	19.93711596405711	9.922121111089389	17.33926237880135	11.38512230949976	10.558390720690912	5.192649882419297	2.7418959908219356	4.5328922308800985	3.602678770390881	8.760344750320542	9.183996802300742	2.8911537541215884	17.007099296862332	1.1481592956179245	254.24386108882052
C1_00690W	22.550624778091745	33.120193295922576	39.539496788926456	30.707553509346823	20.416629050733565	18.887666907744087	18.24893389091497	11.397877354937354	21.475734163685132	25.05665318833681	23.440492992283318	26.736972946808926	13.009524264057989	8.9602486746386	7.545549167601759	8.260908830335746	335.69772471209404
C1_00700W	194.26500452637666	220.59420802930987	279.52851636148716	191.01664299955	150.705536547703	159.01729016296602	161.08172440797705	119.84144301188537	312.5726555928014	419.5054023750811	400.62779094350896	275.6608917859381	198.45379374094398	88.0833565998527	338.1590378197833	144.00266074698902	41.72514092466705
C1_00710C	348.8487331954806	425.6259833964198	441.7082835742177	364.46467318339353	337.33638762429507	349.49058440620365	380.4877063590829	426.42639498507504	552.7706265691713	483.3635520021608	613.5652782647292	426.0004671564169	293.5117740462375	315.00450023899447	546.0280833000081	397.15318017147115	204.33340543730492
C1_00730C	97.74727094955942	112.79312410550646	102.19596489013733	81.41122537001307	62.7918655354281	61.75600334150689	53.25654847352336	25.722203974161292	179.40142887928994	126.43103223228933	114.34072332927165	98.22289701644269	59.94792334179188	69.1383477642614	44.02462045208836	62.40879238881003	217.11048208409292
C1_00740C	116.11067703227033	155.06634803549497	178.04861037051566	147.168311060596	276.4841624034809	276.9533183334673	288.00527368123824	187.51399698814686	117.73196099930074	42.41685663176856	41.45865317238516	92.87707540852556	23.046683051082496	24.44464318454722	28.013235738653304	62.73659309079349	174.48695295769858
C1_00750C	109.0738744739899	101.67697533738746	81.65548235290343	85.30014228866936	59.60351844716123	42.15595721414957	29.74534566744987	68.40918722291143	110.14710820411506	99.8792644605104	94.05667701947408	67.85789528070048	42.595118526160064	32.09085867178872	54.22424916223419	44.37929136808165	281.195507140639
C1_00760W	102.69704115705085	137.3432256992468	146.11220724070043	98.78274665001608	68.74127938058474	81.6818217285806	75.05889685792846	12.02480232499874	70.10115668020785	106.57740084065908	141.72873228119755	87.43776934139707	75.16339544287837	67.54398029681246	162.0379227763058	77.89395769243522	65.58233872609152
C1_00770C	109.13115846738368	153.13129008173604	178.36890721272835	96.18434998523244	106.09737423338453	95.19236549195927	93.36575927884715	122.29426509952953	125.13553519458127	195.1495472881064	258.46389252505304	101.19142309198709	77.18872489735122	44.83817673726544	122.32293445290838	83.44671370005041	150.13065059975898
C1_00780C	11.617370863659126	9.198431361777715	11.933340022767968	10.474856128563246	9.601513052808283	6.480066988099154	3.339876114562265	4.654874899839701	27.62052082746094	5.840704932741991	5.8229262517583855	7.438832976835164	18.290021780301554	14.463810231106295	7.803531963825766	2.6553724924533313	366.4425653934276
C1_00790W	19.51276962231017	19.145521903910357	12.81077210242643	14.638273744541083	12.712022066999133	14.57350436470312	10.220407899582062	0.3924271895948178	33.12225601467093	24.822199966582044	9.352229316999319	11.724226136552648	15.25020759879109	11.695225218287232	0.9970537189848878	21.448587679769467	119.08634718451626
C1_00800C	356.56583809522186	422.3760700405442	372.8080303485903	252.69098259487615	139.48368865873647	173.3103267946741	156.33246042073716	32.55879204070568	381.67419368894207	384.660806576265	399.6499198722147	244.4193240501984	96.34940322058154	79.97968779266625	168.08986225876876	131.74397270391202	82.35225182500076
C1_00810W	27.41155290510946	39.02805562346328	45.93243173170125	34.15141630907188	20.851778746169035	23.832898892156102	25.393791144337857	17.075606573714797	31.17491979878391	32.4504917334784	16.824723455280974	27.671547116586808	13.811488910899618	17.50603521989343	5.554761274673134	21.426482855107544	103.31464319863733
C1_00820W	37.855182717249704	53.15645120060349	47.52196816020408	35.260291180178534	39.7055561049868	23.5487827184577	24.767855355083608	17.401531117894653	14.798257144242003	24.38429684592398	33.149928953113346	25.795900424545856	36.41625555351837	7.9675987761393925	4.6577976965206895	15.387610647989566	135.95608119472854
C1_00830W	28.926794611622135	41.73946468516173	30.30157782834775	25.81386134968079	13.697524304618364	11.750718213585278	9.451097360773959	33.49130129036686	39.73744390189645	45.26306459685378	41.47641885347476	30.920022781595485	15.494208709716153	11.453964635485665	1.7098973849765355	13.971455903563779	196.74701617827455
C1_00840C	32.627604771607196	62.17391687025926	41.06157853235368	14.937918466973946	19.60209759120226	35.34087374984085	24.82310199737157	16.94739726970665	52.85238300831436	63.70005321811915	105.37991860201538	15.76737133324401	41.29451244437185	36.45267063363756	96.55622041762703	38.39130220535438	235.07824611863853
C1_00850W	150.56046043167387	84.54150459042926	98.3174144027613	45.10278764855455	46.4443378744027	38.387799804876835	21.611429843932704	69.73778801093218	261.63312738038985	174.6133024169218	89.94038195688027	57.32377779060373	58.44905573149827	93.22618057283276	122.87345946555682	63.613164908505965	79.15798266330377
C1_00860W	31.00519727317595	43.60174731391274	47.035889269338014	43.643856915325884	31.642085697225227	24.221605081842206	13.368673733828262	22.067719462100477	43.7716869213895	53.436287535040634	57.7865274221939	38.7305272724935	29.959923782894585	24.841834755606037	2.1833426702440737	41.65390417269733	113.29673432894045
C1_00870W	97.17859166961838	86.87762095882982	79.44548785423332	64.93524120147244	49.09654182527738	56.55101850836422	48.432187131021024	81.54267677135334	96.00993761671965	94.96560727963951	91.76208863844244	58.59853237508956	48.978926746614356	67.80689792849499	23.388254939421863	57.82636181235022	223.79848314139602
C1_00880W	2.0064219115077435	3.28706023621376	2.111132582506169	1.8875033449105427	1.838597055737179	3.0572962854805508	4.68135151174353	0.024363324166664115	25.982714913564486	6.117397288953241	10.288383781886218	2.7728880260313447	37.961730884558605	8.712991477154455	8.088366534929168	5.782980099171339	239.769828949881
C1_00890W	26.086870157085034	29.08787727300992	32.60931603648695	30.18406014781441	28.368113772047792	24.331452947909174	20.44764589976782	13.228920070298207	40.9698218165365	20.65655111039647	32.84859408018399	26.53004358287652	19.466488001971545	13.37043778801214	8.998979321750424	19.911677661862374	219.9054676005778
C1_00900W	42.173650459747115	44.96952367072387	44.92743861831118	39.06872328971887	75.10949864262034	70.88983211215017	84.75152079140162	1.8935821226731453	71.91873766443393	88.36908462289118	147.65311981899677	27.196092684279378	252.2981186259167	130.3335090028329	164.79897388317153	92.74747641331497	64.78377143566726
C1_00910W	38.39374557542575	21.931996353848476	107.9922506047554	20.52329768692443	3.703404719396817	61.37123073501775	1.5053020523705434	0.0	0.0	11.661895466718798	0.0	18.50132510702025	0.0	0.0	0.0	0.0	4.491941008636405
C1_00920W	20.82530210087419	28.743571344505483	30.586014618241375	21.456646480986922	26.076425292921723	19.340695732428294	20.94143034686877	15.547335840594512	32.267382741716766	15.634402325651287	14.839659126150378	14.647661839026144	13.906388147602415	9.845920194250471	6.564819108700507	14.23002103749316	394.89152511479153
C1_00930C	141.0292492153637	125.3606412069808	130.5033497798621	114.95290676913973	105.13215259680507	97.99049873465316	90.35316412114327	124.89714695264713	144.62979055224827	102.63017414129293	91.14531095980117	106.65807556361354	85.20718041971631	84.90005314019169	97.72006483767008	86.18026877443471	514.576797767126
C1_00940W	3.637302212408755	167.77977210694084	505.6854517448763	67.16715606629813	129.98950565082828	236.0002781901137	285.85685974516616	0.0	0.0	26.988958080120646	4.17091946735708	109.8978711357003	60.64499221785923	54.25934766550927	15.85980115665295	53.61329830887899	4.991045565151562
C1_00950C	81.20241806885304	97.07559975909226	113.61932101352966	98.16989493153011	136.69454151049885	110.56102112826441	141.93475480182565	89.12452840216058	138.72282645135425	110.44119681294507	134.8245660508519	114.16109476541912	109.2216646947548	176.85561415988323	111.92884960264314	156.83833640411365	256.53974204879023
C1_00960C	34.229268804569465	37.96223960807026	31.36736872553543	30.92732895046046	28.285178246769267	26.732710635580936	24.78287115412387	49.621392598665	27.279435001643606	16.319428363709317	11.421617112445713	17.544626060618867	15.354534548189068	14.49200178921124	31.96651609278117	14.76950366635785	359.05581795700334
C1_00970W	18.304605289719383	18.76833639742599	17.836100113998278	23.443082068594315	40.58113937650733	18.748295103525198	26.391659359743294	161.88194922199605	0.0	3.4076967272879606	0.0	6.487477634929179	11.251390021866277	0.6291668328560908	0.6436607612277983	0.0	15.372420340666809
C1_00980W	83.11351393004081	137.84828463531244	112.59784644887955	125.938417624309	195.57869031655324	150.71843216843894	126.20088066450494	145.9290182791089	153.4333207006285	37.48466400016757	17.93229707303203	75.83186437176772	46.21490535255424	46.59441251985839	156.8933354867937	68.29719529793502	31.343766149151804
C1_00990C	47.704255052640725	51.593357447871725	57.22415453241114	42.82232464557139	31.787157411791657	36.97260724663564	41.1520722995859	22.077921280861787	25.163115649390168	23.160861046735658	19.99015806893937	32.838653792609456	35.49033824740559	31.125828601605978	19.67709299916665	21.54443952885652	308.2469741037604
C1_01000C	22.422726490150357	24.06479806467884	28.850732220233237	11.599147433135823	9.838563140084315	14.872272508349043	12.133097265492692	0.0	44.59058011952152	21.978959614556082	3.6013963272360328	13.909429959976672	25.051287663143228	27.005154388886567	5.6528407737066235	17.22515608317397	124.27703457227388
C1_01010W	406.08769358623385	349.3152441248257	427.39407987389257	327.22460647683704	256.56760580051986	212.57299107299636	247.5063951493874	284.6006918367366	161.87798844937558	306.6053286167552	254.22110642384766	293.17484400355164	173.54908487253672	143.68127014599906	306.47879638991475	173.92037330191903	46.71618648981861
C1_01030W	121.41321577368159	114.79412257236417	116.5279917620427	75.02213860346325	98.26470925626428	97.87046918208522	117.38826089074489	77.91832383614808	97.56203173129268	164.56852486348077	182.06394500368205	86.59863936647294	150.66199547253942	156.510389924855	40.815664741386264	108.08215218027976	106.90819600554644
